city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
sj,2005,46,2005-11-19,0.0507,0.0174,0.200443,0.182171,37.36,299.971429,299.814286,296.194286,301.6,298,93.9,79.901429,37.36,17.638571,2.257143,27.157143,6.542857,31.1,23.3,41.5
sj,2005,47,2005-11-26,0.142294,0.1654,0.215914,0.185229,14.49,299.467143,299.564286,295.117143,301.4,298,40.81,77.245714,14.49,16.548571,2.585714,26.528571,6.085714,30,22.2,23.6
sj,2005,48,2005-12-03,0.142294,0.1823,0.2686,0.248186,26.65,299.182857,299.235714,295.124286,302.2,297.8,36.65,78.624286,26.65,16.571429,2.414286,26.228571,5.871429,30.6,22.8,80.7
sj,2005,49,2005-12-10,-0.033967,0.04135,0.181267,0.20685,0,298.578571,298.542857,293.015714,300.5,295.9,11.2,71.455714,0,14.507143,2.742857,24.985714,6.328571,28.9,20.6,27.5
sj,2005,50,2005-12-17,-0.0587,-0.077533,0.166757,0.169514,0,299.131429,299.242857,294.332857,300.8,297.5,13.6,75.075714,0,15.721429,2.171429,25.457143,6.028571,29.4,21.1,30
sj,2005,51,2005-12-24,0.1077,0.0531,0.285343,0.293571,0,298.44,298.65,294.138571,300.9,296.5,20.64,77.315714,0,15.532857,2.528571,24.628571,6.185714,28.9,20.6,29.1
sj,2006,52,2006-01-01,-0.1062,-0.1376,0.1835,0.169767,64.08,299.147143,299.307143,294.682857,301.4,297.5,22.5,76.578571,64.08,16.027143,2.242857,25.885714,6.271429,30,21.1,18.6
sj,2006,1,2006-01-08,-0.008233,-0.045333,0.110071,0.099486,16.27,298.677143,298.864286,293.804286,300.3,297.2,5.76,74.508571,16.27,15.202857,2.1,24.657143,6.257143,28.3,20.6,8.1
sj,2006,2,2006-01-15,-0.04245,0.00455,0.259271,0.239314,72.69,298.332857,298.55,293.108571,300.1,296.6,10.9,72.928571,72.69,14.571429,2.442857,24.057143,6.8,27.8,18.9,21.9
sj,2006,3,2006-01-22,-0.194233,-0.11174,0.101514,0.101114,74.41,298.401429,298.528571,294.417143,300.9,296.7,41.5,78.72,74.41,15.794286,2.428571,24.714286,6.357143,30.6,20.6,101.1
sj,2006,4,2006-01-29,0.009,-0.0458,0.100017,0.107683,0,298.287143,298.335714,293.512857,299.9,296.6,16.8,74.897143,0,14.897143,2.014286,24.285714,5.142857,27.2,20.6,29.2
sj,2006,5,2006-02-05,0.0443,-0.005,0.168133,0.139957,0,297.541429,297.635714,292.347143,300.2,295.5,9.89,72.872857,0,13.86,2.157143,23.414286,6.114286,28.9,18.9,7.6
sj,2006,6,2006-02-12,-0.3084,-0.1369,0.2661,0.210457,18.15,297.825714,297.992857,293.457143,300.1,296.5,9.7,76.907143,18.15,14.898571,2.214286,23.914286,6.385714,28.3,19.4,26.6
sj,2006,7,2006-02-19,0.3255,-0.02752,0.190071,0.206186,0,297.955714,298.242857,293.908571,300.9,295.6,10.37,78.494286,0,15.281429,3.028571,24.742857,7.057143,30.6,20,15
sj,2006,8,2006-02-26,-0.1032,0.1611,0.239671,0.285971,11.8,298.055714,298.207143,292.971429,300.1,296.7,8.1,73.414286,11.8,14.388571,2.385714,24.857143,6.342857,28.9,21.1,2.6
sj,2006,9,2006-03-05,-0.16734,-0.105825,0.16068,0.219067,0,298.158571,298.564286,292.461429,300.9,296.3,0.2,70.697143,0,13.951429,2.642857,25.3,6.485714,30.6,21.1,0
sj,2006,10,2006-03-12,-0.013133,0.018275,0.1773,0.1503,0,297.988571,298.142857,293.07,300.8,295.4,7.5,74.28,0,14.497143,3.428571,25.528571,6.842857,30.6,21.1,3.3
sj,2006,11,2006-03-19,0.0109,-0.01436,0.1671,0.157214,16.74,297.261429,297.392857,292.131429,300.3,295.4,19.63,73.21,16.74,13.7,2.614286,25.514286,6.185714,29.4,21.7,2.2
sj,2006,12,2006-03-26,0.142294,-0.10425,0.124643,0.1394,31.34,298.061429,298.3,293.405714,300.4,296,10.35,75.527143,31.34,14.822857,2.857143,25.685714,6.185714,29.4,21.7,7.4
sj,2006,13,2006-04-02,0.142294,0.0471,0.09765,0.087033,24.44,298.302857,298.521429,293.527143,301.3,296.5,5,74.984286,24.44,14.937143,3.357143,26.657143,7.142857,32.8,22.2,7.9
sj,2006,14,2006-04-09,0.0455,0.07005,0.088214,0.0959,174.04,298.24,298.55,294.418571,301.2,296.2,36.3,79.602857,174.04,15.794286,3.185714,25.428571,5.642857,30.6,21.1,84.6
sj,2006,15,2006-04-16,0.0165,0.01794,0.116317,0.103286,44.84,298.672857,298.814286,294.172857,300.6,297,12.6,76.332857,44.84,15.565714,2.8,25.857143,6.014286,30.6,22.2,48.3
sj,2006,16,2006-04-23,-0.012,-0.1001,0.157817,0.129971,60.86,298.591429,298.821429,294.452857,301.1,296.8,28.63,78.024286,60.86,15.865714,3.1,26.685714,6.128571,30.6,22.8,5.4
sj,2006,17,2006-04-30,0.0351,0.0351,0.115886,0.086786,103.35,298.898571,299.192857,294.438571,302,296.6,26.99,76.604286,103.35,15.832857,3.271429,26.314286,6.114286,30.6,22.8,75.2
sj,2006,18,2006-05-07,0.0144,0.04355,0.1209,0.095657,54.47,298.872857,299.192857,294.727143,302.2,296.5,29.05,78.098571,54.47,16.124286,3.385714,26.5,6.014286,31.1,22.2,66.1
sj,2006,19,2006-05-14,0.142294,0.0534,0.070543,0.082757,12.09,298.12,298.292857,293.515714,300,296.7,19.4,75.927143,12.09,14.985714,2.357143,25.942857,5.071429,29.4,22.2,80.8
sj,2006,20,2006-05-21,0.0802,0.045467,0.206086,0.187214,103.95,299.171429,299.307143,296.295714,301.9,297.2,90.4,84.31,103.95,17.734286,2.785714,27.814286,7.242857,33.3,23.3,15.6
sj,2006,21,2006-05-28,0.142294,-0.100133,0.240083,0.209571,3.7,300.501429,300.714286,296.365714,302.8,299,6.07,78.4,3.7,17.792857,2.971429,29.028571,7.714286,33.9,24.4,0.5
sj,2006,22,2006-06-04,0.0582,0.033525,0.112967,0.100957,64.92,300.57,300.771429,295.912857,302.8,298.6,6.19,75.811429,64.92,17.29,3,28.585714,7.142857,33.9,24.4,22.1
sj,2006,23,2006-06-11,0.0144,0.0144,0.10458,0.133829,19.93,300.768571,300.907143,296.052857,303.2,298.6,7.3,75.6,19.93,17.464286,3.042857,28.914286,8.342857,34.4,24.4,1.3
sj,2006,24,2006-06-18,-0.010033,-0.0572,0.1517,0.149883,7.56,301.021429,301.142857,296.361429,303.3,299.6,12.4,75.92,7.56,17.784286,2.742857,28.942857,7.671429,34.4,23.3,34
sj,2006,25,2006-06-25,0.0255,0.042767,0.107043,0.110557,19.95,300.478571,300.535714,296.642857,302.4,298.7,39.52,79.695714,19.95,18.091429,2.814286,28.071429,6.757143,33.3,23.9,25.5
sj,2006,26,2006-07-02,0.1035,0.1977,0.133871,0.122943,111.15,300.504286,300.635714,297.161429,303,299,38.37,82.16,111.15,18.671429,2.242857,27.871429,6.814286,33.3,22.8,58.2
sj,2006,27,2006-07-09,0.063875,0.05485,0.177033,0.133333,52.63,300.584286,300.607143,296.518571,302.4,298.8,35.3,78.604286,52.63,17.915714,2.614286,27.942857,6.842857,32.2,22.8,26.7
sj,2006,28,2006-07-16,0.0193,0.069233,0.123271,0.105829,56.73,300.262857,300.428571,296.78,303,298.4,64.68,81.477143,56.73,18.215714,2.685714,27.842857,6.514286,32.8,22.8,51.6
sj,2006,29,2006-07-23,0.04735,0.028167,0.196686,0.161543,16.61,300.244286,300.221429,296.587143,302.3,298.3,40.4,80.538571,16.61,18.011429,2.557143,27.485714,6.471429,31.7,22.8,36.8
sj,2006,30,2006-07-30,-0.055567,-0.10605,0.103414,0.1018,29.74,300.794286,300.95,296.762857,302.8,298.6,19.1,78.772857,29.74,18.207143,2.671429,28.6,6.657143,33.9,23.9,13.3
sj,2006,31,2006-08-06,-0.1145,0.09955,0.152329,0.153129,93.78,300.4,300.471429,296.958571,302.7,298.4,72.24,81.645714,93.78,18.427143,2.8,27.828571,6.271429,32.2,22.8,100
sj,2006,32,2006-08-13,0.00174,0.0136,0.145743,0.130986,63.83,300.208571,300.371429,296.57,303.1,297.9,171.58,80.654286,63.83,18.007143,2.857143,27.442857,5.4,31.1,23.9,40.9
sj,2006,33,2006-08-20,0.142294,0.0139,0.223814,0.1753,3.19,300.91,301.121429,296.84,303,299.3,13.5,78.627143,3.19,18.327143,2.471429,28.642857,5.3,32.2,24.4,1.5
sj,2006,34,2006-08-27,0.06405,0.00345,0.1773,0.178983,70.61,300.821429,300.964286,297.001429,303.1,299,39.5,79.814286,70.61,18.507143,2.757143,27.985714,6.771429,32.2,23.9,30.7
sj,2006,35,2006-09-03,0.07515,0.079825,0.1567,0.1232,51.48,301.068571,301.221429,297.13,303.2,299.1,22.2,79.154286,51.48,18.632857,2.471429,28.128571,5.571429,31.7,23.3,33.8
sj,2006,36,2006-09-10,0.01235,-0.027067,0.137986,0.1328,24.11,301.071429,301.157143,296.881429,303.1,298.8,15.5,78.124286,24.11,18.401429,3,28.542857,6.342857,32.2,24.4,9.8
sj,2006,37,2006-09-17,0.026125,-0.0535,0.142414,0.1815,67.31,301.098571,301.364286,296.861429,304.2,298.8,27.2,77.93,67.31,18.382857,3.5,28.528571,7.2,33.3,23.9,25.3
sj,2006,38,2006-09-24,-0.0556,-0.0162,0.1977,0.171929,27.18,301.418571,301.564286,296.721429,303.6,299.2,9.6,75.861429,27.18,18.21,3.414286,28.828571,6.8,33.3,23.9,2.3
sj,2006,39,2006-10-01,-0.0265,-0.03535,0.194543,0.1676,27.63,301.344286,301.535714,296.898571,304.2,299,18.86,76.952857,27.63,18.398571,3.614286,28.957143,6.285714,32.8,25,6.2
sj,2006,40,2006-10-08,0.142294,0.130553,0.1755,0.195871,12.22,301.474286,301.692857,296.547143,303.7,299.6,14.1,74.732857,12.22,18.001429,3.071429,28.857143,7.385714,33.9,24.4,7.3
sj,2006,41,2006-10-15,0.06305,-0.1497,0.236733,0.250883,44.38,301.397143,301.428571,296.764286,303.2,299.2,20.4,76.007143,44.38,18.262857,2.542857,28.7,7.214286,33.3,23.9,28
sj,2006,42,2006-10-22,0.12335,0.1152,0.070271,0.058429,64.15,300.755714,300.771429,296.844286,302.9,298.6,37,79.414286,64.15,18.394286,3.028571,28.357143,7.528571,33.3,23.9,140.8
sj,2006,43,2006-10-29,0.045933,-0.0364,0.173671,0.12805,95.43,300.682857,300.828571,296.877143,302.9,299,27.2,79.93,95.43,18.46,3.085714,28.114286,7.014286,32.8,23.3,65.8
sj,2006,44,2006-11-05,0.142294,0.0707,0.156614,0.113414,15.91,300.935714,301.028571,297.365714,303.4,299.3,54.12,81.085714,15.91,18.947143,2.771429,28.5,5.771429,32.2,25,38
sj,2006,45,2006-11-12,-0.2761,-0.0331,0.215317,0.184357,6.61,300.88,300.992857,296.164286,302.8,299.2,8.2,75.568571,6.61,17.617143,2.585714,27.985714,6.128571,31.7,24.4,18
sj,2006,46,2006-11-19,-0.1686,-0.4561,0.165814,0.130814,21.29,300.412857,300.564286,295.062857,302.8,298.5,13.2,72.684286,21.29,16.464286,2.471429,27.185714,6.628571,31.7,23.3,18.5
sj,2006,47,2006-11-26,0.0947,-0.011767,0.177329,0.1929,57.01,299.328571,299.485714,294.655714,302.4,296.5,26.82,75.6,57.01,16.08,3.257143,27.042857,7.157143,32.8,22.8,0.8
sj,2006,48,2006-12-03,0.0115,0.130553,0.088329,0.026029,51.3,300.342857,300.407143,295.915714,302.2,298.4,14.56,76.828571,51.3,17.345714,2.9,27.414286,7.4,32.2,22.2,88.7
sj,2006,49,2006-12-10,0.0516,-0.05264,0.232029,0.096086,25.02,299.495714,299.464286,294.574286,300.8,297.5,42.55,74.431429,25.02,15.97,2.014286,25.942857,5.771429,29.4,22.2,68
sj,2006,50,2006-12-17,-0.041767,0.025325,0.178457,0.196314,0,299.63,299.735714,295.591429,301.3,298.2,18.4,78.638571,0,16.987143,2.1,26.528571,5.942857,30,22.8,6.9
sj,2006,51,2006-12-24,-0.0548,0.0318,0.10776,0.125517,0,299.302857,299.471429,294.551429,300.8,297.7,14.5,75.24,0,15.917143,1.971429,25.928571,6.171429,30,22.2,26.9
sj,2007,1,2007-01-01,0.2643,0.05124,0.148443,0.1446,0,298.667143,298.892857,294.232857,300.2,297.6,12.4,76.528571,0,15.595714,1.871429,25.357143,4.985714,28.3,21.7,21.7
sj,2007,2,2007-01-08,0.142294,-0.03805,0.185157,0.206543,0,298.567143,298.685714,293.76,300.3,296.7,16.3,74.811429,0,15.115714,2.114286,25.085714,6.557143,29.4,21.1,14.8
sj,2007,3,2007-01-15,-0.0192,-0.0043,0.0963,0.065771,63.41,298.217143,298.321429,294.015714,300.6,295.9,60.49,77.647143,63.41,15.368571,3.042857,24.971429,6.185714,28.3,20.6,21.4
sj,2007,4,2007-01-22,0.128833,0.1152,0.248683,0.252329,0,298.204286,298.328571,293.214286,299.5,296.6,9.33,73.804286,0,14.614286,1.971429,25,5.714286,28.3,21.1,16.8
sj,2007,5,2007-01-29,0.142294,0.041,0.104686,0.139543,0,297.945714,298.221429,292.697143,301.3,295.5,0,72.76,0,14.162857,3.785714,25.085714,7.771429,30.6,20.6,0
sj,2007,6,2007-02-05,-0.2156,0.0658,0.204843,0.2347,0,298.548571,298.792857,293.738571,300.4,296.7,0.6,74.8,0,15.102857,2.5,25.6,7.057143,30,21.1,3.3
sj,2007,7,2007-02-12,-0.0752,-0.07194,0.243943,0.192314,0,298.444286,298.585714,293.827143,301.4,295.8,1.2,75.754286,0,15.184286,3.457143,26.157143,7.6,32.2,21.1,0.3
sj,2007,8,2007-02-19,0.2121,0.1016,0.190143,0.156786,0,298.71,298.892857,293.69,301.2,295.7,6.73,73.932857,0,15.091429,3.442857,26.414286,8.485714,31.1,21.7,1.5
sj,2007,9,2007-02-26,0.142294,-0.01975,0.006183,0.054383,0,298.315714,298.514286,294.204286,301,296.2,23.12,78.125714,0,15.561429,2.885714,25.628571,7,31.7,21.1,22.9
sj,2007,10,2007-03-05,0.0543,-0.0189,0.1837,0.120857,0,299.114286,299.25,294.328571,301.5,296.9,3.7,75.014286,0,15.697143,3.071429,26.557143,7.671429,32.2,22.2,8.4
sj,2007,11,2007-03-12,0.0373,0.0018,0.164757,0.175486,0,299.015714,299.335714,294.02,301,296.6,1.5,74.025714,0,15.382857,2.985714,26.714286,8.042857,31.7,21.7,0.3
sj,2007,12,2007-03-19,0.0117,0.01655,0.162671,0.1492,9.12,298.452857,298.657143,293.77,301.8,296.8,5.1,75.438571,9.12,15.167143,2.628571,26.857143,7.542857,32.8,22.2,0.5
sj,2007,13,2007-03-26,0.02285,0.035575,0.0701,0.082957,33.72,298.755714,298.85,294.375714,300.9,297.1,25.2,76.784286,33.72,15.741429,2.528571,27.128571,7.8,33.3,22.8,7.6
sj,2007,14,2007-04-02,0.018867,0.03325,0.187057,0.163843,90.68,297.777143,297.864286,293.27,299.9,296.5,36.3,76.214286,90.68,14.772857,2.071429,25.6,6.014286,30,21.7,40.2
sj,2007,15,2007-04-09,-0.0743,0.0033,0.206217,0.232229,13.09,298.552857,298.692857,293.384286,301.2,295.9,1.2,73.301429,13.09,14.908571,3.071429,26.385714,7.628571,32.8,20.6,3.3
sj,2007,16,2007-04-16,0.0689,0.044267,0.108357,0.085029,0,299.335714,299.557143,294.507143,301.7,297.6,2.22,74.832857,0,15.854286,3,27.728571,8.014286,33.3,22.8,1.8
sj,2007,17,2007-04-23,0.0216,0.02055,0.097443,0.0642,69.7,299.022857,299.25,295.491429,302.8,296.9,63.1,81.112857,69.7,16.907143,3.357143,26.871429,7.428571,34.4,21.7,163.1
sj,2007,18,2007-04-30,0.0392,0.01195,0.139386,0.117557,93.03,298.775714,298.878571,295.468571,301,296.6,63.81,82.084286,93.03,16.817143,2.214286,26.214286,5.471429,30,22.2,79.8
sj,2007,19,2007-05-07,-0.06205,-0.02765,0.142929,0.171843,9.83,299.467143,299.514286,295.54,301.8,297.6,40.3,79.194286,9.83,16.947143,2.771429,27.328571,6.771429,31.7,23.3,20.5
sj,2007,20,2007-05-14,0.0019,0.01205,0.254414,0.237086,6.8,300.66,300.842857,296.175714,303.1,298.8,8.4,76.76,6.8,17.608571,3.171429,29,7.671429,33.3,24.4,0.3
sj,2007,21,2007-05-21,0.05825,0.0211,0.067429,0.078486,6.2,300.692857,300.85,295.614286,302.7,298.7,2.2,73.981429,6.2,17.005714,3.071429,28.757143,8.028571,33.3,23.9,0.5
sj,2007,22,2007-05-28,0.142294,0.100733,0.127543,0.107257,45.7,300.461429,300.721429,295.85,303.3,298.3,24.9,76.022857,45.7,17.257143,3.557143,28.457143,7.057143,32.8,23.9,17
sj,2007,23,2007-06-04,-0.0118,-0.0616,0.146843,0.165729,85.81,300.961429,301.171429,296.107143,303.3,298.9,17.74,74.962857,85.81,17.507143,3.428571,29.2,7.4,33.9,23.3,33.3
sj,2007,24,2007-06-11,-0.0054,-0.024933,0.103557,0.085914,62.42,300.55,300.564286,295.975714,302.9,298.4,25.3,76.162857,62.42,17.37,2.385714,28.542857,7.214286,34.4,23.9,47.6
sj,2007,25,2007-06-18,0.1058,0.04328,0.197614,0.2087,15.76,301.145714,301.371429,296.085714,303.6,298.9,4.2,74.16,15.76,17.488571,2.971429,29.014286,7.5,33.9,24.4,4.3
sj,2007,26,2007-06-25,0.2484,0.11865,0.227343,0.1632,46.08,301.097143,301.307143,296.54,303.7,299.3,9.7,76.328571,46.08,17.947143,2.671429,29.271429,6.542857,33.9,25,1.5
sj,2007,27,2007-07-02,0.0501,0.005633,0.22295,0.163571,19.09,301.015714,301.107143,296.155714,303.2,299.1,20.5,74.921429,19.09,17.512857,3.1,28.842857,6.671429,33.3,24.4,17.3
sj,2007,28,2007-07-09,0.142294,0.05715,0.162217,0.179757,1.13,300.971429,301,296.177143,303,298.7,11.56,75.241429,1.13,17.561429,2.8,28.871429,6.728571,33.3,24.4,10
sj,2007,29,2007-07-16,0.0826,0.0875,0.118357,0.0914,40.7,300.947143,301.085714,296.132857,303.2,298.8,22.32,75.142857,40.7,17.505714,2.914286,28.571429,6.757143,33.3,24.4,21.3
sj,2007,30,2007-07-23,-0.00695,0.0335,0.104557,0.114857,85.11,300.495714,300.542857,296.872857,302.9,298.4,40.34,80.808571,85.11,18.351429,2.857143,28.571429,6.271429,33.3,25,69.8
sj,2007,31,2007-07-30,0.0746,0.1004,0.233867,0.243371,1.02,301.081429,301.171429,296.062857,303.1,299.1,8.3,74.264286,1.02,17.467143,2.828571,28.628571,6.142857,32.8,24.4,14.5
sj,2007,32,2007-08-06,0.0156,0.03105,0.134314,0.115857,37.75,301.17,301.257143,296.915714,303,299,21.41,77.765714,37.75,18.407143,2.571429,28.614286,5.814286,31.7,24.4,6.4
sj,2007,33,2007-08-13,0.142294,0.00625,0.127357,0.125943,72.44,300.987143,301.092857,296.922857,303,299,25.69,78.64,72.44,18.411429,2.528571,28.385714,5.985714,31.7,23.3,24.9
sj,2007,34,2007-08-20,0.0331,0.0927,0.287329,0.272486,34.47,300.911429,301.064286,296.801429,302.9,298.9,56.82,78.461429,34.47,18.305714,2.785714,28.457143,6.742857,33.9,23.9,35.3
sj,2007,35,2007-08-27,0.0821,0.063767,0.151143,0.131543,62.56,300.828571,300.978571,296.532857,303.7,299,30.89,77.564286,62.56,18,2.7,28.385714,6.928571,33.9,23.9,20.1
sj,2007,36,2007-09-03,0.142294,0.0433,0.228333,0.202186,30.77,301.218571,301.242857,296.445714,303.3,298.9,19.74,75.345714,30.77,17.87,3,28.314286,6.585714,33.3,23.9,25.9
sj,2007,37,2007-09-10,0.142294,0.0569,0.238543,0.187486,10.37,301.117143,301.15,296.288571,303.5,298.8,22.24,75.195714,10.37,17.72,3.157143,28.871429,6.514286,33.9,25,10.4
sj,2007,38,2007-09-17,-0.01345,0.0749,0.152571,0.131929,70.39,301.217143,301.307143,296.561429,303.1,298.9,26.14,75.97,70.39,18.037143,2.814286,28.3,6.285714,32.8,24.4,26.9
sj,2007,39,2007-09-24,-0.0307,-0.00294,0.152729,0.144629,94.37,301.052857,301.178571,296.51,303.5,299,16.15,76.405714,94.37,17.981429,3.585714,28.171429,6.028571,32.2,24.4,21.3
sj,2007,40,2007-10-01,0.096,0.024767,0.1853,0.117729,74.5,301.022857,301.028571,296.642857,303.5,299.1,17.6,77.19,74.5,18.118571,2.685714,27.985714,7.242857,32.8,22.2,86.6
sj,2007,41,2007-10-08,0.009,0.104,0.118129,0.126343,108.26,300.79,300.942857,296.835714,302.9,299.3,21.98,79.178571,108.26,18.375714,3,28.128571,6.914286,33.3,23.9,14.5
sj,2007,42,2007-10-15,0.021,0.132667,0.245943,0.189757,17.56,301.492857,301.635714,296.354286,303.6,299.4,8.3,73.867143,17.56,17.845714,3.185714,29.1,7.542857,33.9,24.4,10.2
sj,2007,43,2007-10-22,0.142294,-0.00915,0.191186,0.1764,16.48,301.007143,301.092857,295.874286,302.8,299,15.66,73.661429,16.48,17.275714,2.471429,27.957143,6.442857,32.2,24.4,8.6
sj,2007,44,2007-10-29,0.1243,0.0543,0.156814,0.123529,137.55,299.458571,299.542857,296.02,302.1,297.7,174.64,81.594286,137.55,17.502857,2.6,26.2,5.4,30.6,22.2,89.2
sj,2007,45,2007-11-05,-0.2517,-0.0486,0.205171,0.172883,15.25,300.604286,300.685714,295.838571,302.6,298.2,10.3,75.35,15.25,17.295714,2.257143,27.442857,6.857143,32.2,22.8,4.1
sj,2007,46,2007-11-12,-0.0589,-0.06255,0.205743,0.202543,42,299.934286,300.185714,295.638571,303.1,297.5,21.4,77.481429,42,17.082857,3.542857,26.814286,6.685714,31.1,22.8,65.7
sj,2007,47,2007-11-19,0.142294,0.130553,0.204486,0.156286,73.37,299.821429,299.885714,295.752857,301.8,297.9,43.4,78.525714,73.37,17.187143,2.514286,26.9,6.2,31.1,22.8,40.4
sj,2007,48,2007-11-26,-0.0595,-0.041667,0.090917,0.129086,15.95,299.09,299.192857,293.351429,300.7,297.3,9.78,70.727143,15.95,14.768571,2.071429,25.442857,5.385714,28.9,22.2,36.4
sj,2007,49,2007-12-03,0.142294,-0.04235,0.0956,0.089,17.85,299.02,299.021429,294.288571,300.8,297.1,68,75.368571,17.85,15.675714,2.1,25.842857,5.4,29.4,22.8,34.5
sj,2007,50,2007-12-10,-0.13305,-0.04555,0.15144,0.143171,31.3,298.9,298.971429,294.774286,300.9,297,66.72,78.015714,31.3,16.13,2.485714,25.771429,5.085714,28.9,22.2,30.2
sj,2007,51,2007-12-17,0.142294,-0.039,0.173417,0.150171,62.11,298.668571,298.757143,294.977143,300.4,296.2,50.53,80.178571,62.11,16.344286,2.371429,25.071429,4.914286,28.9,21.7,108.2
sj,2007,52,2007-12-24,0.0148,0.0163,0.207267,0.144578,0,298.602857,298.75,293.928571,300.8,295.5,2.36,75.448571,0,15.318571,2.985714,25.085714,6.242857,28.3,21.1,16.8
sj,2008,1,2008-01-01,0.0006,-0.3096,0.239814,0.195557,0,298.038571,298.121429,293.514286,299.9,296.6,27.99,76.148571,0,14.911429,1.842857,25.4,5.3,29.4,22.2,55.5
sj,2008,2,2008-01-08,0.142294,-0.10825,0.330486,0.244286,37.24,298.142857,298.228571,293.595714,300,296.3,37.66,76.131429,37.24,14.98,2.057143,24.971429,5.014286,28.3,21.1,64.8
sj,2008,3,2008-01-15,0.142294,0.0383,0.125,0.108843,0,297.627143,297.871429,293.02,300.1,295.3,4.1,75.642857,0,14.488571,3,24.428571,5.628571,27.8,20.6,2.5
sj,2008,4,2008-01-22,-0.0268,-0.2153,0.112614,0.160214,81.22,297.968571,298.128571,293.635714,299.5,296.4,27.16,77.167143,81.22,15.065714,2,24.528571,4.585714,27.8,21.1,83.1
sj,2008,5,2008-01-29,0.142294,-0.1354,0.2233,0.170943,0,298.021429,298.178571,292.957143,300.7,294.3,2.7,73.565714,0,14.408571,3.3,24.571429,6.442857,28.9,20,3.1
sj,2008,6,2008-02-05,-0.1117,-0.0032,0.232843,0.271171,0,297.237143,297.278571,291.537143,299.3,295.4,19.7,70.642857,0,13.225714,2.071429,24.214286,5.157143,27.2,21.1,35.9
sj,2008,7,2008-02-12,0.072,-0.0631,0.1502,0.149271,0,297.838571,297.907143,292.941429,299.3,296.5,10.17,74.228571,0,14.367143,2.157143,24.8,6.242857,28.3,21.1,6.4
sj,2008,8,2008-02-19,-0.13865,-0.095067,0.246057,0.228129,0,297.907143,298.057143,293.134286,299.6,296.4,8.3,74.785714,0,14.538571,1.885714,24.9,5.785714,28.3,21.7,13.3
sj,2008,9,2008-02-26,0.142294,0.01542,0.211629,0.117343,0,297.765714,298.071429,292.502857,299.9,296.3,6.46,72.66,0,13.967143,2.285714,24.742857,5.5,27.8,21.1,12.9
sj,2008,10,2008-03-04,-0.0889,-0.090033,0.223243,0.154186,0,297.878571,298.007143,293.052857,299.9,295.5,6.5,74.681429,0,14.474286,2.614286,25.114286,6.114286,29.4,21.1,13
sj,2008,11,2008-03-11,-0.3214,-0.1412,0.110643,0.141014,0,297.595714,297.642857,292.197143,299.5,296.1,9.38,71.934286,0,13.721429,2.085714,25.328571,5.814286,28.9,22.2,4.4
sj,2008,12,2008-03-18,0.0449,0.02445,0.101629,0.088,0,297.404286,297.435714,292.205714,299.8,294.9,0.9,72.915714,0,13.737143,3.871429,25.2,7.042857,30,20.6,0.5
sj,2008,13,2008-03-25,0.07785,-0.0399,0.310471,0.296243,27.19,296.958571,296.957143,292.095714,299.7,294.4,7.55,74.247143,27.19,13.644286,2.885714,25.042857,5.785714,30,21.1,1.8
sj,2008,14,2008-04-01,-0.038,-0.016833,0.119371,0.066386,3.82,298.081429,298.228571,293.235714,299.8,296.5,3.67,74.6,3.82,14.662857,2.714286,26.242857,6.814286,30.6,22.2,0.5
sj,2008,15,2008-04-08,-0.1552,-0.05275,0.137757,0.141214,16.96,297.46,297.564286,292.732857,299.4,295.8,35,75.027143,16.96,14.184286,2.185714,25,5.714286,29.4,21.7,30.7
sj,2008,16,2008-04-15,0.0018,0.130553,0.2039,0.209843,0,297.63,297.778571,292.274286,299.7,295.9,4.82,72.285714,0,13.858571,2.785714,25.314286,6.242857,29.4,21.7,11.2
sj,2008,17,2008-04-22,-0.037,-0.010367,0.077314,0.090586,0,298.672857,298.692857,294.28,300.9,295.9,2.17,76.96,0,15.671429,3.957143,27.042857,7.514286,31.7,23.3,0.3
iq,2000,26,2000-07-01,0.192886,0.132257,0.340886,0.2472,25.41,296.74,298.45,295.184286,307.3,293.1,43.19,92.418571,25.41,16.651429,8.928571,26.4,10.775,32.5,20.7,3
iq,2000,27,2000-07-08,0.216833,0.2761,0.289457,0.241657,60.61,296.634286,298.428571,295.358571,306.6,291.1,46,93.581429,60.61,16.862857,10.314286,26.9,11.566667,34,20.8,55.6
iq,2000,28,2000-07-15,0.176757,0.173129,0.204114,0.128014,55.52,296.415714,297.392857,295.622857,304.5,292.6,64.77,95.848571,55.52,17.12,7.385714,26.8,11.466667,33,20.7,38.1
iq,2000,29,2000-07-22,0.227729,0.145429,0.2542,0.200314,5.6,295.357143,296.228571,292.797143,303.6,288.6,23.96,87.234286,5.6,14.431429,9.114286,25.766667,10.533333,31.5,14.7,30
